,pos,chrom,region
18,237042347,chr1,chr1_237042230_237042430
19,237042349,chr1,chr1_237042230_237042430
20,237042361,chr1,chr1_237042230_237042430
21,237042372,chr1,chr1_237042230_237042430
22,237042379,chr1,chr1_237042230_237042430
23,237042383,chr1,chr1_237042230_237042430
24,237042386,chr1,chr1_237042230_237042430
25,237042390,chr1,chr1_237042230_237042430
26,237042397,chr1,chr1_237042230_237042430
27,237042403,chr1,chr1_237042230_237042430
28,237042405,chr1,chr1_237042230_237042430
29,237042422,chr1,chr1_237042230_237042430
30,237042429,chr1,chr1_237042230_237042430
0,50843352,chr13,chr13_50843351_50843551
1,50843355,chr13,chr13_50843351_50843551
2,50843367,chr13,chr13_50843351_50843551
3,50843372,chr13,chr13_50843351_50843551
4,50843398,chr13,chr13_50843351_50843551
5,50843402,chr13,chr13_50843351_50843551
6,50843404,chr13,chr13_50843351_50843551
7,50843407,chr13,chr13_50843351_50843551
8,50843409,chr13,chr13_50843351_50843551
9,50843414,chr13,chr13_50843351_50843551
10,50843417,chr13,chr13_50843351_50843551
11,50843433,chr13,chr13_50843351_50843551
12,50843439,chr13,chr13_50843351_50843551
13,50843444,chr13,chr13_50843351_50843551
14,50843451,chr13,chr13_50843351_50843551
15,50843453,chr13,chr13_50843351_50843551
16,50843457,chr13,chr13_50843351_50843551
17,50843464,chr13,chr13_50843351_50843551
18,50843468,chr13,chr13_50843351_50843551
19,50843474,chr13,chr13_50843351_50843551
20,50843476,chr13,chr13_50843351_50843551
21,50843479,chr13,chr13_50843351_50843551
22,50843489,chr13,chr13_50843351_50843551
23,50843492,chr13,chr13_50843351_50843551
24,50843502,chr13,chr13_50843351_50843551
25,50843511,chr13,chr13_50843351_50843551
26,50843525,chr13,chr13_50843351_50843551
27,50843527,chr13,chr13_50843351_50843551
28,50843535,chr13,chr13_50843351_50843551
29,50843541,chr13,chr13_50843351_50843551
30,50843550,chr13,chr13_50843351_50843551
0,138939664,chr3,chr3_138939663_138939863
1,138939666,chr3,chr3_138939663_138939863
2,138939689,chr3,chr3_138939663_138939863
3,138939692,chr3,chr3_138939663_138939863
4,138939704,chr3,chr3_138939663_138939863
5,138939712,chr3,chr3_138939663_138939863
6,138939717,chr3,chr3_138939663_138939863
7,138939727,chr3,chr3_138939663_138939863
8,138939738,chr3,chr3_138939663_138939863
9,138939755,chr3,chr3_138939663_138939863
10,138939766,chr3,chr3_138939663_138939863
11,138939772,chr3,chr3_138939663_138939863
12,138939775,chr3,chr3_138939663_138939863
13,138939780,chr3,chr3_138939663_138939863
14,138939784,chr3,chr3_138939663_138939863
15,138939788,chr3,chr3_138939663_138939863
16,138939804,chr3,chr3_138939663_138939863
17,138939813,chr3,chr3_138939663_138939863
18,138939833,chr3,chr3_138939663_138939863
19,138939862,chr3,chr3_138939663_138939863
0,91594960,chr8,chr8_91594959_91595159
1,91594976,chr8,chr8_91594959_91595159
2,91595032,chr8,chr8_91594959_91595159
3,91595044,chr8,chr8_91594959_91595159
4,91595105,chr8,chr8_91594959_91595159
5,91595114,chr8,chr8_91594959_91595159
6,91595137,chr8,chr8_91594959_91595159
7,91595158,chr8,chr8_91594959_91595159
0,29563593,chr7,chr7_29563592_29563792
1,29563595,chr7,chr7_29563592_29563792
2,29563620,chr7,chr7_29563592_29563792
3,29563637,chr7,chr7_29563592_29563792
4,29563663,chr7,chr7_29563592_29563792
5,29563678,chr7,chr7_29563592_29563792
6,29563681,chr7,chr7_29563592_29563792
7,29563699,chr7,chr7_29563592_29563792
8,29563703,chr7,chr7_29563592_29563792
9,29563711,chr7,chr7_29563592_29563792
10,29563754,chr7,chr7_29563592_29563792
11,29563789,chr7,chr7_29563592_29563792
12,29563791,chr7,chr7_29563592_29563792
0,1876172,chr5,chr5_1876171_1876370
1,1876176,chr5,chr5_1876171_1876370
2,1876184,chr5,chr5_1876171_1876370
3,1876194,chr5,chr5_1876171_1876370
4,1876197,chr5,chr5_1876171_1876370
5,1876223,chr5,chr5_1876171_1876370
6,1876225,chr5,chr5_1876171_1876370
7,1876233,chr5,chr5_1876171_1876370
8,1876240,chr5,chr5_1876171_1876370
9,1876254,chr5,chr5_1876171_1876370
10,1876258,chr5,chr5_1876171_1876370
11,1876260,chr5,chr5_1876171_1876370
12,1876272,chr5,chr5_1876171_1876370
13,1876281,chr5,chr5_1876171_1876370
14,1876283,chr5,chr5_1876171_1876370
15,1876285,chr5,chr5_1876171_1876370
16,1876289,chr5,chr5_1876171_1876370
17,1876306,chr5,chr5_1876171_1876370
18,1876310,chr5,chr5_1876171_1876370
19,1876318,chr5,chr5_1876171_1876370
20,1876322,chr5,chr5_1876171_1876370
21,1876335,chr5,chr5_1876171_1876370
22,1876342,chr5,chr5_1876171_1876370
23,1876345,chr5,chr5_1876171_1876370
24,1876349,chr5,chr5_1876171_1876370
25,1876369,chr5,chr5_1876171_1876370
0,131773906,chr12,chr12_131773905_131774104
1,131773944,chr12,chr12_131773905_131774104
2,131774015,chr12,chr12_131773905_131774104
3,131774054,chr12,chr12_131773905_131774104
4,131774072,chr12,chr12_131773905_131774104
5,131774080,chr12,chr12_131773905_131774104
6,131774095,chr12,chr12_131773905_131774104
7,131774103,chr12,chr12_131773905_131774104
0,20438413,chr22,chr22_20438412_20438611
1,20438442,chr22,chr22_20438412_20438611
2,20438450,chr22,chr22_20438412_20438611
3,20438497,chr22,chr22_20438412_20438611
4,20438533,chr22,chr22_20438412_20438611
5,20438590,chr22,chr22_20438412_20438611
6,20438610,chr22,chr22_20438412_20438611
0,58905379,chr11,chr11_58905378_58905576
1,58905389,chr11,chr11_58905378_58905576
2,58905401,chr11,chr11_58905378_58905576
3,58905406,chr11,chr11_58905378_58905576
4,58905412,chr11,chr11_58905378_58905576
5,58905415,chr11,chr11_58905378_58905576
6,58905418,chr11,chr11_58905378_58905576
7,58905429,chr11,chr11_58905378_58905576
8,58905457,chr11,chr11_58905378_58905576
9,58905470,chr11,chr11_58905378_58905576
10,58905499,chr11,chr11_58905378_58905576
11,58905501,chr11,chr11_58905378_58905576
12,58905514,chr11,chr11_58905378_58905576
13,58905527,chr11,chr11_58905378_58905576
14,58905536,chr11,chr11_58905378_58905576
15,58905538,chr11,chr11_58905378_58905576
16,58905544,chr11,chr11_58905378_58905576
17,58905568,chr11,chr11_58905378_58905576
18,58905575,chr11,chr11_58905378_58905576
0,61451791,chr17,chr17_61451790_61451987
1,61451808,chr17,chr17_61451790_61451987
2,61451835,chr17,chr17_61451790_61451987
3,61451837,chr17,chr17_61451790_61451987
4,61451859,chr17,chr17_61451790_61451987
5,61451864,chr17,chr17_61451790_61451987
6,61451879,chr17,chr17_61451790_61451987
7,61451881,chr17,chr17_61451790_61451987
8,61451887,chr17,chr17_61451790_61451987
9,61451893,chr17,chr17_61451790_61451987
10,61451899,chr17,chr17_61451790_61451987
11,61451905,chr17,chr17_61451790_61451987
12,61451925,chr17,chr17_61451790_61451987
13,61451927,chr17,chr17_61451790_61451987
14,61451955,chr17,chr17_61451790_61451987
15,61451965,chr17,chr17_61451790_61451987
16,61451969,chr17,chr17_61451790_61451987
17,61451977,chr17,chr17_61451790_61451987
18,61451986,chr17,chr17_61451790_61451987
0,27745382,chr10,chr10_27745381_27745577
1,27745384,chr10,chr10_27745381_27745577
2,27745386,chr10,chr10_27745381_27745577
3,27745388,chr10,chr10_27745381_27745577
4,27745396,chr10,chr10_27745381_27745577
5,27745398,chr10,chr10_27745381_27745577
6,27745422,chr10,chr10_27745381_27745577
7,27745443,chr10,chr10_27745381_27745577
8,27745483,chr10,chr10_27745381_27745577
9,27745486,chr10,chr10_27745381_27745577
10,27745489,chr10,chr10_27745381_27745577
11,27745513,chr10,chr10_27745381_27745577
12,27745515,chr10,chr10_27745381_27745577
13,27745538,chr10,chr10_27745381_27745577
14,27745540,chr10,chr10_27745381_27745577
15,27745565,chr10,chr10_27745381_27745577
16,27745572,chr10,chr10_27745381_27745577
17,27745576,chr10,chr10_27745381_27745577
0,6963340,chr12,chr12_6963339_6963534
1,6963419,chr12,chr12_6963339_6963534
2,6963429,chr12,chr12_6963339_6963534
3,6963431,chr12,chr12_6963339_6963534
4,6963436,chr12,chr12_6963339_6963534
5,6963449,chr12,chr12_6963339_6963534
6,6963476,chr12,chr12_6963339_6963534
7,6963479,chr12,chr12_6963339_6963534
8,6963484,chr12,chr12_6963339_6963534
9,6963487,chr12,chr12_6963339_6963534
10,6963491,chr12,chr12_6963339_6963534
11,6963501,chr12,chr12_6963339_6963534
12,6963533,chr12,chr12_6963339_6963534
0,20946080,chr13,chr13_20946079_20946274
1,20946091,chr13,chr13_20946079_20946274
2,20946103,chr13,chr13_20946079_20946274
3,20946113,chr13,chr13_20946079_20946274
4,20946190,chr13,chr13_20946079_20946274
5,20946203,chr13,chr13_20946079_20946274
6,20946220,chr13,chr13_20946079_20946274
7,20946223,chr13,chr13_20946079_20946274
8,20946240,chr13,chr13_20946079_20946274
9,20946245,chr13,chr13_20946079_20946274
10,20946250,chr13,chr13_20946079_20946274
11,20946255,chr13,chr13_20946079_20946274
12,20946268,chr13,chr13_20946079_20946274
13,20946273,chr13,chr13_20946079_20946274
0,97732130,chr7,chr7_97732129_97732323
1,97732135,chr7,chr7_97732129_97732323
2,97732142,chr7,chr7_97732129_97732323
3,97732146,chr7,chr7_97732129_97732323
4,97732150,chr7,chr7_97732129_97732323
5,97732177,chr7,chr7_97732129_97732323
6,97732179,chr7,chr7_97732129_97732323
7,97732189,chr7,chr7_97732129_97732323
8,97732192,chr7,chr7_97732129_97732323
9,97732205,chr7,chr7_97732129_97732323
10,97732207,chr7,chr7_97732129_97732323
11,97732209,chr7,chr7_97732129_97732323
12,97732219,chr7,chr7_97732129_97732323
13,97732221,chr7,chr7_97732129_97732323
14,97732229,chr7,chr7_97732129_97732323
15,97732239,chr7,chr7_97732129_97732323
16,97732244,chr7,chr7_97732129_97732323
17,97732254,chr7,chr7_97732129_97732323
18,97732263,chr7,chr7_97732129_97732323
19,97732265,chr7,chr7_97732129_97732323
20,97732274,chr7,chr7_97732129_97732323
21,97732277,chr7,chr7_97732129_97732323
22,97732282,chr7,chr7_97732129_97732323
23,97732285,chr7,chr7_97732129_97732323
24,97732316,chr7,chr7_97732129_97732323
25,97732322,chr7,chr7_97732129_97732323
0,171458161,chr3,chr3_171458160_171458353
1,171458168,chr3,chr3_171458160_171458353
2,171458172,chr3,chr3_171458160_171458353
3,171458177,chr3,chr3_171458160_171458353
4,171458197,chr3,chr3_171458160_171458353
5,171458224,chr3,chr3_171458160_171458353
6,171458227,chr3,chr3_171458160_171458353
7,171458243,chr3,chr3_171458160_171458353
8,171458275,chr3,chr3_171458160_171458353
9,171458334,chr3,chr3_171458160_171458353
10,171458339,chr3,chr3_171458160_171458353
11,171458352,chr3,chr3_171458160_171458353
0,124447402,chr10,chr10_124447401_124447594
1,124447424,chr10,chr10_124447401_124447594
2,124447436,chr10,chr10_124447401_124447594
3,124447438,chr10,chr10_124447401_124447594
4,124447443,chr10,chr10_124447401_124447594
5,124447477,chr10,chr10_124447401_124447594
6,124447480,chr10,chr10_124447401_124447594
7,124447482,chr10,chr10_124447401_124447594
8,124447494,chr10,chr10_124447401_124447594
9,124447500,chr10,chr10_124447401_124447594
10,124447507,chr10,chr10_124447401_124447594
11,124447513,chr10,chr10_124447401_124447594
12,124447524,chr10,chr10_124447401_124447594
13,124447527,chr10,chr10_124447401_124447594
14,124447531,chr10,chr10_124447401_124447594
15,124447549,chr10,chr10_124447401_124447594
16,124447551,chr10,chr10_124447401_124447594
17,124447584,chr10,chr10_124447401_124447594
18,124447587,chr10,chr10_124447401_124447594
19,124447593,chr10,chr10_124447401_124447594
0,39165373,chr17,chr17_39165372_39165565
1,39165378,chr17,chr17_39165372_39165565
2,39165383,chr17,chr17_39165372_39165565
3,39165400,chr17,chr17_39165372_39165565
4,39165423,chr17,chr17_39165372_39165565
5,39165425,chr17,chr17_39165372_39165565
6,39165437,chr17,chr17_39165372_39165565
7,39165448,chr17,chr17_39165372_39165565
8,39165467,chr17,chr17_39165372_39165565
9,39165470,chr17,chr17_39165372_39165565
10,39165479,chr17,chr17_39165372_39165565
11,39165486,chr17,chr17_39165372_39165565
12,39165503,chr17,chr17_39165372_39165565
13,39165515,chr17,chr17_39165372_39165565
14,39165525,chr17,chr17_39165372_39165565
15,39165530,chr17,chr17_39165372_39165565
16,39165535,chr17,chr17_39165372_39165565
17,39165538,chr17,chr17_39165372_39165565
18,39165564,chr17,chr17_39165372_39165565
0,73298959,chr5,chr5_73298958_73299150
1,73298965,chr5,chr5_73298958_73299150
2,73298991,chr5,chr5_73298958_73299150
3,73299011,chr5,chr5_73298958_73299150
4,73299013,chr5,chr5_73298958_73299150
5,73299018,chr5,chr5_73298958_73299150
6,73299024,chr5,chr5_73298958_73299150
7,73299031,chr5,chr5_73298958_73299150
8,73299041,chr5,chr5_73298958_73299150
9,73299047,chr5,chr5_73298958_73299150
10,73299056,chr5,chr5_73298958_73299150
11,73299067,chr5,chr5_73298958_73299150
12,73299070,chr5,chr5_73298958_73299150
13,73299073,chr5,chr5_73298958_73299150
14,73299088,chr5,chr5_73298958_73299150
15,73299092,chr5,chr5_73298958_73299150
16,73299097,chr5,chr5_73298958_73299150
17,73299118,chr5,chr5_73298958_73299150
18,73299122,chr5,chr5_73298958_73299150
19,73299124,chr5,chr5_73298958_73299150
20,73299132,chr5,chr5_73298958_73299150
21,73299142,chr5,chr5_73298958_73299150
22,73299149,chr5,chr5_73298958_73299150
0,1467886,chr19,chr19_1467885_1468077
1,1467893,chr19,chr19_1467885_1468077
2,1467904,chr19,chr19_1467885_1468077
3,1467906,chr19,chr19_1467885_1468077
4,1467914,chr19,chr19_1467885_1468077
5,1467916,chr19,chr19_1467885_1468077
6,1467922,chr19,chr19_1467885_1468077
7,1467926,chr19,chr19_1467885_1468077
8,1467934,chr19,chr19_1467885_1468077
9,1467953,chr19,chr19_1467885_1468077
10,1467977,chr19,chr19_1467885_1468077
11,1467980,chr19,chr19_1467885_1468077
12,1467984,chr19,chr19_1467885_1468077
13,1467988,chr19,chr19_1467885_1468077
14,1468014,chr19,chr19_1467885_1468077
15,1468022,chr19,chr19_1467885_1468077
16,1468047,chr19,chr19_1467885_1468077
17,1468062,chr19,chr19_1467885_1468077
18,1468068,chr19,chr19_1467885_1468077
19,1468076,chr19,chr19_1467885_1468077
0,46525741,chr22,chr22_46525740_46525932
1,46525803,chr22,chr22_46525740_46525932
2,46525862,chr22,chr22_46525740_46525932
3,46525877,chr22,chr22_46525740_46525932
4,46525892,chr22,chr22_46525740_46525932
5,46525910,chr22,chr22_46525740_46525932
6,46525919,chr22,chr22_46525740_46525932
7,46525931,chr22,chr22_46525740_46525932
0,108495650,chr13,chr13_108495649_108495841
1,108495652,chr13,chr13_108495649_108495841
2,108495654,chr13,chr13_108495649_108495841
3,108495669,chr13,chr13_108495649_108495841
4,108495675,chr13,chr13_108495649_108495841
5,108495678,chr13,chr13_108495649_108495841
6,108495690,chr13,chr13_108495649_108495841
7,108495693,chr13,chr13_108495649_108495841
8,108495696,chr13,chr13_108495649_108495841
9,108495699,chr13,chr13_108495649_108495841
10,108495702,chr13,chr13_108495649_108495841
11,108495704,chr13,chr13_108495649_108495841
12,108495710,chr13,chr13_108495649_108495841
13,108495715,chr13,chr13_108495649_108495841
14,108495723,chr13,chr13_108495649_108495841
15,108495737,chr13,chr13_108495649_108495841
16,108495740,chr13,chr13_108495649_108495841
17,108495743,chr13,chr13_108495649_108495841
18,108495747,chr13,chr13_108495649_108495841
19,108495754,chr13,chr13_108495649_108495841
20,108495777,chr13,chr13_108495649_108495841
21,108495788,chr13,chr13_108495649_108495841
22,108495790,chr13,chr13_108495649_108495841
23,108495796,chr13,chr13_108495649_108495841
24,108495798,chr13,chr13_108495649_108495841
25,108495801,chr13,chr13_108495649_108495841
26,108495807,chr13,chr13_108495649_108495841
27,108495826,chr13,chr13_108495649_108495841
28,108495840,chr13,chr13_108495649_108495841
0,19789008,chr9,chr9_19789007_19789198
1,19789015,chr9,chr9_19789007_19789198
2,19789026,chr9,chr9_19789007_19789198
3,19789042,chr9,chr9_19789007_19789198
4,19789053,chr9,chr9_19789007_19789198
5,19789056,chr9,chr9_19789007_19789198
6,19789061,chr9,chr9_19789007_19789198
7,19789070,chr9,chr9_19789007_19789198
8,19789077,chr9,chr9_19789007_19789198
9,19789084,chr9,chr9_19789007_19789198
10,19789087,chr9,chr9_19789007_19789198
11,19789109,chr9,chr9_19789007_19789198
12,19789116,chr9,chr9_19789007_19789198
13,19789125,chr9,chr9_19789007_19789198
14,19789131,chr9,chr9_19789007_19789198
15,19789136,chr9,chr9_19789007_19789198
16,19789138,chr9,chr9_19789007_19789198
17,19789149,chr9,chr9_19789007_19789198
18,19789165,chr9,chr9_19789007_19789198
19,19789176,chr9,chr9_19789007_19789198
20,19789184,chr9,chr9_19789007_19789198
21,19789187,chr9,chr9_19789007_19789198
22,19789197,chr9,chr9_19789007_19789198
0,6555181,chr12,chr12_6555180_6555371
1,6555198,chr12,chr12_6555180_6555371
2,6555200,chr12,chr12_6555180_6555371
3,6555205,chr12,chr12_6555180_6555371
4,6555260,chr12,chr12_6555180_6555371
5,6555270,chr12,chr12_6555180_6555371
6,6555275,chr12,chr12_6555180_6555371
7,6555281,chr12,chr12_6555180_6555371
8,6555300,chr12,chr12_6555180_6555371
9,6555312,chr12,chr12_6555180_6555371
10,6555314,chr12,chr12_6555180_6555371
11,6555321,chr12,chr12_6555180_6555371
12,6555325,chr12,chr12_6555180_6555371
13,6555336,chr12,chr12_6555180_6555371
14,6555345,chr12,chr12_6555180_6555371
15,6555358,chr12,chr12_6555180_6555371
16,6555370,chr12,chr12_6555180_6555371
0,73419498,chr5,chr5_73419497_73419688
1,73419503,chr5,chr5_73419497_73419688
2,73419506,chr5,chr5_73419497_73419688
3,73419508,chr5,chr5_73419497_73419688
4,73419514,chr5,chr5_73419497_73419688
5,73419518,chr5,chr5_73419497_73419688
6,73419522,chr5,chr5_73419497_73419688
7,73419534,chr5,chr5_73419497_73419688
8,73419581,chr5,chr5_73419497_73419688
9,73419583,chr5,chr5_73419497_73419688
10,73419590,chr5,chr5_73419497_73419688
11,73419595,chr5,chr5_73419497_73419688
12,73419634,chr5,chr5_73419497_73419688
13,73419637,chr5,chr5_73419497_73419688
14,73419639,chr5,chr5_73419497_73419688
15,73419641,chr5,chr5_73419497_73419688
16,73419658,chr5,chr5_73419497_73419688
17,73419663,chr5,chr5_73419497_73419688
18,73419672,chr5,chr5_73419497_73419688
19,73419674,chr5,chr5_73419497_73419688
20,73419678,chr5,chr5_73419497_73419688
21,73419684,chr5,chr5_73419497_73419688
22,73419687,chr5,chr5_73419497_73419688
0,150683401,chr6,chr6_150683400_150683591
1,150683453,chr6,chr6_150683400_150683591
2,150683474,chr6,chr6_150683400_150683591
3,150683485,chr6,chr6_150683400_150683591
4,150683499,chr6,chr6_150683400_150683591
5,150683522,chr6,chr6_150683400_150683591
6,150683590,chr6,chr6_150683400_150683591
0,67559432,chr1,chr1_67559431_67559622
1,67559483,chr1,chr1_67559431_67559622
2,67559495,chr1,chr1_67559431_67559622
3,67559513,chr1,chr1_67559431_67559622
4,67559535,chr1,chr1_67559431_67559622
5,67559553,chr1,chr1_67559431_67559622
6,67559555,chr1,chr1_67559431_67559622
7,67559560,chr1,chr1_67559431_67559622
8,67559564,chr1,chr1_67559431_67559622
9,67559575,chr1,chr1_67559431_67559622
10,67559604,chr1,chr1_67559431_67559622
11,67559621,chr1,chr1_67559431_67559622
0,36704463,chr21,chr21_36704462_36704653
1,36704469,chr21,chr21_36704462_36704653
2,36704485,chr21,chr21_36704462_36704653
3,36704508,chr21,chr21_36704462_36704653
4,36704529,chr21,chr21_36704462_36704653
5,36704538,chr21,chr21_36704462_36704653
6,36704551,chr21,chr21_36704462_36704653
7,36704553,chr21,chr21_36704462_36704653
8,36704555,chr21,chr21_36704462_36704653
9,36704569,chr21,chr21_36704462_36704653
10,36704571,chr21,chr21_36704462_36704653
11,36704606,chr21,chr21_36704462_36704653
12,36704611,chr21,chr21_36704462_36704653
13,36704626,chr21,chr21_36704462_36704653
14,36704630,chr21,chr21_36704462_36704653
15,36704643,chr21,chr21_36704462_36704653
16,36704645,chr21,chr21_36704462_36704653
17,36704652,chr21,chr21_36704462_36704653
0,157018558,chr7,chr7_157018557_157018747
1,157018571,chr7,chr7_157018557_157018747
2,157018573,chr7,chr7_157018557_157018747
3,157018609,chr7,chr7_157018557_157018747
4,157018644,chr7,chr7_157018557_157018747
5,157018660,chr7,chr7_157018557_157018747
6,157018668,chr7,chr7_157018557_157018747
7,157018693,chr7,chr7_157018557_157018747
8,157018698,chr7,chr7_157018557_157018747
9,157018728,chr7,chr7_157018557_157018747
10,157018737,chr7,chr7_157018557_157018747
11,157018746,chr7,chr7_157018557_157018747
0,2149350,chr5,chr5_2149349_2149539
1,2149370,chr5,chr5_2149349_2149539
2,2149406,chr5,chr5_2149349_2149539
3,2149412,chr5,chr5_2149349_2149539
4,2149453,chr5,chr5_2149349_2149539
5,2149511,chr5,chr5_2149349_2149539
6,2149534,chr5,chr5_2149349_2149539
7,2149538,chr5,chr5_2149349_2149539
0,8858108,chr4,chr4_8858107_8858297
1,8858112,chr4,chr4_8858107_8858297
2,8858123,chr4,chr4_8858107_8858297
3,8858127,chr4,chr4_8858107_8858297
4,8858136,chr4,chr4_8858107_8858297
5,8858161,chr4,chr4_8858107_8858297
6,8858163,chr4,chr4_8858107_8858297
7,8858194,chr4,chr4_8858107_8858297
8,8858201,chr4,chr4_8858107_8858297
9,8858213,chr4,chr4_8858107_8858297
10,8858218,chr4,chr4_8858107_8858297
11,8858224,chr4,chr4_8858107_8858297
12,8858226,chr4,chr4_8858107_8858297
13,8858228,chr4,chr4_8858107_8858297
14,8858230,chr4,chr4_8858107_8858297
15,8858244,chr4,chr4_8858107_8858297
16,8858250,chr4,chr4_8858107_8858297
17,8858264,chr4,chr4_8858107_8858297
18,8858269,chr4,chr4_8858107_8858297
19,8858272,chr4,chr4_8858107_8858297
20,8858276,chr4,chr4_8858107_8858297
21,8858278,chr4,chr4_8858107_8858297
22,8858296,chr4,chr4_8858107_8858297
0,44185014,chr21,chr21_44185013_44185201
1,44185043,chr21,chr21_44185013_44185201
2,44185107,chr21,chr21_44185013_44185201
3,44185151,chr21,chr21_44185013_44185201
4,44185159,chr21,chr21_44185013_44185201
5,44185190,chr21,chr21_44185013_44185201
6,44185200,chr21,chr21_44185013_44185201
0,148808425,chr1,chr1_148808424_148808612
1,148808439,chr1,chr1_148808424_148808612
2,148808468,chr1,chr1_148808424_148808612
3,148808522,chr1,chr1_148808424_148808612
4,148808535,chr1,chr1_148808424_148808612
5,148808538,chr1,chr1_148808424_148808612
6,148808541,chr1,chr1_148808424_148808612
7,148808546,chr1,chr1_148808424_148808612
8,148808565,chr1,chr1_148808424_148808612
9,148808567,chr1,chr1_148808424_148808612
10,148808569,chr1,chr1_148808424_148808612
11,148808574,chr1,chr1_148808424_148808612
12,148808577,chr1,chr1_148808424_148808612
13,148808590,chr1,chr1_148808424_148808612
14,148808598,chr1,chr1_148808424_148808612
15,148808603,chr1,chr1_148808424_148808612
16,148808609,chr1,chr1_148808424_148808612
17,148808611,chr1,chr1_148808424_148808612
0,47708298,chr1,chr1_47708297_47708484
1,47708300,chr1,chr1_47708297_47708484
2,47708312,chr1,chr1_47708297_47708484
3,47708365,chr1,chr1_47708297_47708484
4,47708373,chr1,chr1_47708297_47708484
5,47708381,chr1,chr1_47708297_47708484
6,47708417,chr1,chr1_47708297_47708484
7,47708455,chr1,chr1_47708297_47708484
8,47708483,chr1,chr1_47708297_47708484
0,61454734,chr17,chr17_61454733_61454919
1,61454736,chr17,chr17_61454733_61454919
2,61454750,chr17,chr17_61454733_61454919
3,61454757,chr17,chr17_61454733_61454919
4,61454759,chr17,chr17_61454733_61454919
5,61454764,chr17,chr17_61454733_61454919
6,61454774,chr17,chr17_61454733_61454919
7,61454781,chr17,chr17_61454733_61454919
8,61454787,chr17,chr17_61454733_61454919
9,61454827,chr17,chr17_61454733_61454919
10,61454836,chr17,chr17_61454733_61454919
11,61454838,chr17,chr17_61454733_61454919
12,61454843,chr17,chr17_61454733_61454919
13,61454856,chr17,chr17_61454733_61454919
14,61454862,chr17,chr17_61454733_61454919
15,61454869,chr17,chr17_61454733_61454919
16,61454887,chr17,chr17_61454733_61454919
17,61454892,chr17,chr17_61454733_61454919
18,61454900,chr17,chr17_61454733_61454919
19,61454909,chr17,chr17_61454733_61454919
20,61454915,chr17,chr17_61454733_61454919
21,61454918,chr17,chr17_61454733_61454919
0,81025757,chr17,chr17_81025756_81025942
1,81025785,chr17,chr17_81025756_81025942
2,81025816,chr17,chr17_81025756_81025942
3,81025819,chr17,chr17_81025756_81025942
4,81025835,chr17,chr17_81025756_81025942
5,81025840,chr17,chr17_81025756_81025942
6,81025879,chr17,chr17_81025756_81025942
7,81025882,chr17,chr17_81025756_81025942
8,81025925,chr17,chr17_81025756_81025942
9,81025941,chr17,chr17_81025756_81025942
0,4819963,chr7,chr7_4819962_4820148
1,4819991,chr7,chr7_4819962_4820148
2,4820014,chr7,chr7_4819962_4820148
3,4820022,chr7,chr7_4819962_4820148
4,4820036,chr7,chr7_4819962_4820148
5,4820061,chr7,chr7_4819962_4820148
6,4820103,chr7,chr7_4819962_4820148
7,4820132,chr7,chr7_4819962_4820148
8,4820147,chr7,chr7_4819962_4820148
0,40681067,chr5,chr5_40681066_40681252
1,40681083,chr5,chr5_40681066_40681252
2,40681110,chr5,chr5_40681066_40681252
3,40681127,chr5,chr5_40681066_40681252
4,40681129,chr5,chr5_40681066_40681252
5,40681148,chr5,chr5_40681066_40681252
6,40681160,chr5,chr5_40681066_40681252
7,40681185,chr5,chr5_40681066_40681252
8,40681214,chr5,chr5_40681066_40681252
9,40681224,chr5,chr5_40681066_40681252
10,40681229,chr5,chr5_40681066_40681252
11,40681251,chr5,chr5_40681066_40681252
0,68799907,chr2,chr2_68799906_68800091
1,68799913,chr2,chr2_68799906_68800091
2,68799923,chr2,chr2_68799906_68800091
3,68799955,chr2,chr2_68799906_68800091
4,68799957,chr2,chr2_68799906_68800091
5,68800035,chr2,chr2_68799906_68800091
6,68800090,chr2,chr2_68799906_68800091
0,222298992,chr2,chr2_222298991_222299175
1,222298998,chr2,chr2_222298991_222299175
2,222299006,chr2,chr2_222298991_222299175
3,222299012,chr2,chr2_222298991_222299175
4,222299065,chr2,chr2_222298991_222299175
5,222299073,chr2,chr2_222298991_222299175
6,222299076,chr2,chr2_222298991_222299175
7,222299085,chr2,chr2_222298991_222299175
8,222299090,chr2,chr2_222298991_222299175
9,222299097,chr2,chr2_222298991_222299175
10,222299105,chr2,chr2_222298991_222299175
11,222299107,chr2,chr2_222298991_222299175
12,222299124,chr2,chr2_222298991_222299175
13,222299156,chr2,chr2_222298991_222299175
14,222299174,chr2,chr2_222298991_222299175
0,61404805,chr17,chr17_61404804_61404987
1,61404808,chr17,chr17_61404804_61404987
2,61404824,chr17,chr17_61404804_61404987
3,61404852,chr17,chr17_61404804_61404987
4,61404879,chr17,chr17_61404804_61404987
5,61404882,chr17,chr17_61404804_61404987
6,61404885,chr17,chr17_61404804_61404987
7,61404907,chr17,chr17_61404804_61404987
8,61404912,chr17,chr17_61404804_61404987
9,61404925,chr17,chr17_61404804_61404987
10,61404931,chr17,chr17_61404804_61404987
11,61404938,chr17,chr17_61404804_61404987
12,61404954,chr17,chr17_61404804_61404987
13,61404958,chr17,chr17_61404804_61404987
14,61404965,chr17,chr17_61404804_61404987
15,61404983,chr17,chr17_61404804_61404987
16,61404986,chr17,chr17_61404804_61404987
